@relation 'Graduation trends - generated data - not real students'

@attribute initialMajor {ART,CRIM,COMP,NURS,PHYS,ATRA,ENSS,MECE,BIOL,ENV,ZOOL}
@attribute ACT numeric
@attribute HSGPA numeric
@attribute actMath numeric
@attribute graduateInInitialMajor {0,1}

@data
BIOL,18.594419324399574,2.322750975803176,21.599006174803645,0
ENSS,18.620224261808236,3.991797343960865,23.314218158570846,0
ART,18.916054053899607,2.5588404512610836,22.61945927747305,0
NURS,25.567502280374818,2.8813875715142947,20.733371781301518,0
NURS,19.249998055935823,3.0763900669729107,24.03394708326008,1
ZOOL,30.939116354805392,3.3574150165264998,22.919868016592037,1
ART,22.846594192184128,1.8145608119531333,14.770986559787612,0
BIOL,21.88093242592968,3.296510060551339,27.350826920666897,0
CRIM,23.02231638826405,2.600960338971881,12.610781919552394,0
ART,17.518032401952564,3.3471093607253595,21.99993093708531,0
PHYS,34.53383292611176,3.7269676750753264,21.628952699158365,1
CRIM,17.055411308364892,2.966616586090986,19.991375487397324,0
CRIM,21.663724271206874,3.3566641942456346,21.169920714913033,0
CRIM,21.331424158794327,4.094824470441669,19.90905544319305,0
PHYS,24.699007175877068,3.118582067130638,24.21071576729241,0
PHYS,28.899452420108187,3.51944990755178,25.781568681859873,0
ART,24.77894984725414,3.0468223482629346,18.189058102013856,0
COMP,24.552833199239707,2.719461566806681,21.334373759660977,0
ZOOL,20.848490329248413,2.8433588345282326,26.529417807918314,0
NURS,24.657337118862976,4.369089749365971,26.294821821892057,1
NURS,26.163167698002535,3.6006587158513934,26.009964367230044,1
NURS,15.795087128499759,2.522451760111813,14.857420069241893,0
ATRA,25.17132488446471,2.7656422346673817,15.195435097122783,0
NURS,22.228762164417986,3.476920000330271,30.517865040053202,1
PHYS,23.30727318777033,3.310550030295814,21.173147970436496,0
ATRA,21.948997854889015,2.0125376043778513,20.523568590233435,0
PHYS,24.539991824643298,4.2815971215824735,29.092178548867178,0
ATRA,23.43057704396943,4.129210400173113,14.616666960742123,0
NURS,24.341738210512304,3.46374368956092,20.549899911231257,1
ART,21.31572001541109,4.169960501112824,22.5170269759257,1
ZOOL,19.91266581441287,2.947159395120867,20.21640952880712,0
ATRA,29.425676511751465,3.110986757179691,24.592539655347544,1
NURS,28.229899623190516,3.8179746220957225,22.542032869770757,1
ENSS,19.969416443169653,3.819508047580257,22.887710915648313,0
PHYS,30.442597723840294,3.3806153404823203,26.20410465578824,1
NURS,16.944687390212415,2.741504373062268,22.48949819455111,0
ATRA,17.865775003867785,3.6294590520169026,23.881974091532992,1
ART,17.71107638850869,3.7478461973328994,19.371020378782177,1
ART,23.56485814023385,2.8853110304776584,21.781741063779968,0
NURS,15.898211295482799,3.0640994233223173,22.326830161512714,0
ART,24.419922396532694,2.9856986185878327,20.88715062265718,0
COMP,27.72558803548748,2.8951234492826563,18.21198891188904,0
ATRA,22.369716315274587,3.326217885684871,20.52951619720929,0
ENSS,19.613366739966704,2.170559798407375,16.124313975899852,0
ZOOL,21.622140773642492,3.515846350386625,23.829031145262036,1
CRIM,21.50551353794267,2.4548350087256727,16.437164027476804,0
ART,20.3398701256502,3.328951257571912,15.530384436103294,0
BIOL,16.84882879328946,2.421972567410338,19.56615006306523,0
CRIM,18.473652921009023,2.756854046712245,20.36930639374699,0
CRIM,25.343111382144173,2.7282801572500865,23.646780285562517,1
ART,21.739489579456365,4.999279711595033,17.084421262014516,1
ART,16.18081036042097,3.09639389537812,30.37056097403108,1
ART,25.730499637942213,2.629764232877954,22.578771660508163,0
CRIM,16.057766521470306,3.230122431541659,23.177873439854093,1
BIOL,25.620097117145683,3.5298002392891923,18.506642767000017,0
NURS,22.465772038067655,4.103002919965207,19.4180852605244,0
ART,26.33505383528668,3.0099992351146687,27.111244759241135,1
ART,20.379474089270136,2.464263710687568,19.576870924313848,0
PHYS,22.809714952820148,3.822084312522371,20.128610271802046,1
PHYS,28.134562959582702,3.1083336160019117,20.44070695617986,0
ENSS,20.549391387199396,3.6182961972834886,23.801226233485732,1
PHYS,26.143309427269596,3.723172972234789,26.326019211849964,0
ATRA,23.408836893402956,4.0633091167727,15.662310863449108,0
ATRA,23.203548455561954,2.7287924353365707,21.67042131338237,0
NURS,25.93049413726974,2.4959879699986525,24.847631987576936,0
ART,21.702567245284555,3.0023633523831017,32.50170497007377,0
ART,22.628218288943803,2.808369313225012,19.504170634320744,0
CRIM,15.482002016383264,3.1878311926555196,17.893564593724367,0
NURS,19.72584421347487,3.7516521324511474,25.477489506782973,1
PHYS,23.89670689373091,2.8809899464604083,20.460817867798657,0
CRIM,20.753733233526276,3.084417192901208,20.39027304088781,1
ART,25.38361388202391,2.73819829949843,16.723929345424004,0
NURS,21.930210035325796,3.721802000039684,24.262145800613254,1
ATRA,20.275736465827514,2.927654124454932,25.64967479822056,1
CRIM,22.144074030537936,2.800781008965982,18.572772794287186,0
ZOOL,23.073419776001792,4.1760392737254355,27.86219364653465,1
NURS,24.317890158209284,3.3323757578733026,26.11504989552092,0
NURS,18.80459110187479,3.5439531262874198,18.863628767368578,0
ART,19.390780654912295,3.045749926120362,23.65195383994319,1
CRIM,25.45878417360777,2.7029747620324467,19.567280781336645,1
CRIM,19.552409573236964,2.724907584927004,22.434738383193807,0
ART,30.432325236520597,2.8073845466551113,19.942682097920592,1
NURS,24.257686313661853,3.609771513546984,24.86494392895322,0
BIOL,19.591578027460518,3.3088924824793113,23.17939002845801,0
BIOL,26.13359855237728,1.564721232457482,15.60010239481252,0
CRIM,20.826605578430602,2.159580749002278,22.154673233856016,0
ENSS,20.998630578048328,2.589588430568872,20.226944999787133,0
CRIM,24.297616010021247,3.604696397805537,20.388292482188408,1
ENV,28.200647230494727,3.073800546306929,22.5257783039291,0
ATRA,22.663542603684213,3.8609290532347877,31.21888555371401,1
ENV,27.931686056372225,3.1153630890752484,22.46249697071832,0
ENV,24.52847490222262,2.9110809293635582,25.53041364495667,0
ART,25.50891338351437,2.4558702827249888,27.865335462455572,0
PHYS,25.266262319049446,3.6411580461831896,24.448978351541754,1
PHYS,25.207185024795177,3.480434903242866,27.544017801076187,0
ART,25.912381165139355,3.440153219878822,22.90629501680248,1
COMP,23.190007782356435,1.757967736873131,26.766560618188066,0
ENV,24.539742268498077,3.159813820874868,29.943064921790363,0
MECE,18.00333897565815,3.129901181986353,21.120141447520943,0
ENSS,23.198957704234598,2.863681758315679,23.72741797266464,0
BIOL,17.69552148554123,3.0367006199583355,19.33535553969696,0
ZOOL,19.57165496280769,5.447549316466052,23.96521492460936,1
